from_user_id,?column?
wmqDzZEwAAbQ0Ao4T-MXZ2ICWG0Vdubg,收到
wmqDzZEwAAWYPJbZcUazbaE0h2QrnBbw,收到
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,"本周开始我们正式开始系统学习现在进行时，需要孩子们花大量时间反复练习才能掌握。拜托辛苦家长们督促孩子们每天练习，假以时日积沙成塔。

学唱英语歌曲是学习语言的重要途径，通过唱歌，可以帮助孩子们学习语音、语调、语法等语言知识,提高儿童的语言能力。歌词简单易懂，旋律优美动听可以激发孩子们的学习兴趣，让他们在轻松愉快的氛围中学习。

所以本周的课程非常轻松好玩，孩子们学习了五首关于现在正在进行时的歌曲，本周的闯关3也是歌曲的练习。

新周继续加油喔，让我们绵绵用力、久久为功！下周见孩子们！

孩子们本周一定多多模仿跟唱，下周我们集体要上“笃一电视台”的小班长频道！[爱心] @所有人 "
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,以下是本周所需音视频资料：
wmqDzZEwAAZjv09_n6PG6V8ahzC8AV1w,收到
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,BM2-P2-3-4 示范讲解↑
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,补充视频：Lemon Tree↑
wmqDzZEwAAYVgwCu2Xg-FF9zV_Za1l_g,是专门为了练自然拼所以没有百分百把单词放素拓里面是不？
wmqDzZEwAARPA_Uk1xOrea9UUFa-aUhQ,@教务老师Demi 出来了吗？
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,补充视频：Who is playing in the sand on the beach today↑
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,BM2-1 闯关2讲解↑
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,美小生词认读Passage 12 ↑
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,L5-BM2-1 素拓带读↑
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,"下周小班长为：
口语小班长1：Rosa @rosa妈妈  （Who is playing in the sand on the beach today）
口语小班长2：Sherry @Sherry妈妈 （Lemon Tree）
请好好准备哦~[玫瑰]"
wmqDzZEwAA4cD8K7kQho19PxoJyNKW5g,新的一周，让我们继续“笃行不怠，一以贯之。绵绵用力，久久为功！” 咱们下周见！[太阳]
wmqDzZEwAAm9r3EPJF8U2FVys3TvgHJg,老师李梓墨放学了吗？@班主任Reece 
wmqDzZEwAAK_4xpfBn8oYBzdVsryhvxQ,谢谢老师，下周见哦[愉快]
wmqDzZEwAAm9r3EPJF8U2FVys3TvgHJg,好的谢谢
wmqDzZEwAA8l6OTh5HHZ75pJOL4mq_8w,Elsa和Panda出来了没@德育班主任老师Jenny 
wmqDzZEwAAkRvoxIaAlwzO-9mAVuLC4A,@德育班主任老师Jenny 请问Tara多久出来
wmqDzZEwAAkRvoxIaAlwzO-9mAVuLC4A,@Chenggy Tara已经出来了，她让我给您说一声
wmqDzZEwAA8l6OTh5HHZ75pJOL4mq_8w,谢谢老师
wmqDzZEwAAolO-IdicaZJlSU1TugV1sA,Jaden出来了吗？@教务老师Demi 
wmqDzZEwAASJcNm5mJNlQ_3cELt_OEsA,麻烦老师，让曾昭媛自己出来哦
wmqDzZEwAAgFUDSPsqEe-qFLLlXJ-kAg,收到，老师。@主教老师Jade 
wmqDzZEwAAfAatp_KfxN61kmryJYkMug,收到
wmqDzZEwAASJcNm5mJNlQ_3cELt_OEsA,好的，谢谢老师
wmqDzZEwAAeAwuFybbiqw5mA36NvYJzg,哦，好的，明白
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,@所有人 除了Cherry，其他孩子已离校[爱心]
wmqDzZEwAA9s4oFXCtunxAeZCeK1DUag,老师们的复盘表在桌上，如果本周正常进行了带教就正常填写，周三下班前交即可@何沐秋 Jackson   @吴奕瑾 Eki  @Leah 余子涵  @Jerry 万小玉
wmqDzZEwAAfKUmTk_4EHp52Gk_9IDVzw,收到～
wmqDzZEwAAJzVkzLJ92sqHfgCNFpfNZA,收到～
wmqDzZEwAAhksil-WFrMcXhh80MnSiWg,"「李雪 Mia：
下周的【指读小班长】是Eric和Esme ，请两位小朋友做好准备，准备好自我介绍，带领全班指读并且到笃一电视台录制[加油]@高浚芃Eric妈妈 @谢云桐+esme+妈妈

【笔记小班长】是Henry，下次课前记得发送本次课bakery-sailor的句子，完成【6星句子】笔记后全部拍照发送至班群，给Mia检查哦[爱心]@韩学仕Henry妈妈

笃一戏剧嘉年华活动集章时间还有一周，孩子们冲刺集章啦，加油！

以上，分享完毕[爱心]
希望孩子们继续保持Perseverance&Being Persistence」
- - - - - - - - - - - - - - -
收到[抱拳]"
wmqDzZEwAAlDEE7qFerVC8HkTn1aW3Ag,收到~
wmqDzZEwAAyzQS4pKJXtIL58d6Fmn_LA,"温馨提醒本周行课检查内容[爱心]
主教：
1、评语
2、还课质量检查表
3、双师配合
4、家校联系表填写
5、教学进度在线文档填写

班主任：
1、课前提醒
2、素质积分表
3、素质积分表规范（1⃣️积分表必须体现班级名 2⃣️需➕“戏剧节专属章”一栏，）
4、小麦消课
5、素质积分表极空间上传【教务核算版本】
6、家校联系表检查
7、还课质量检查表
9、常规宣传
10、补课情况填写：12.10-12.14所有信息补充和待定的更新+12.17-12.21（姓名、班级）


有问题提前问提前报备[抱拳][抱拳]"
wmqDzZEwAAvsLIDrsLZyycz6h--TeXHg,收到～
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,才看到信息[捂脸]
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,明天一定
wmqDzZEwAALW1nXtla_hiO6eBTHYrfJQ,收到
wmqDzZEwAAz6Ss8p29iJaVnn-jmNIjlA,哈哈 好的 谢谢啦
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,"家长朋友们下午好[太阳]@所有人  

今天我们使用【Level3 Unit3】课本的第二课【I can do a lot of things at school】学习的单词为art-guitar，练习的句型为：
✅新学词汇：art-guitar
✅新学句型：
-What do you learn?   -I learn... -What do you play?   -I play(the)...

今天Mia要给孩子出色的表现点一个大大的赞！[强]课上明显感受到孩子们用心预听了儿歌，对儿歌的熟悉度非常高，大家都快速进入了学习状态[加油]所以今日课堂上孩子们对新的单词和句型吸收得很快，课堂回答问题和参与度都很积极哦～希望孩子们继续保持良好的预听习惯！

之前课堂上我们认识了【名词复数小尾巴“s”】，但今天闯关时，很多小朋友忘记把小尾巴读出来啦~爸爸妈妈在家中复习的时候，可以提醒孩子们2个以上的物品会长出小尾巴，一定要把小尾巴“s”读出来～或者在书上单独圈出小尾巴，以作提醒[玫瑰]

今天课堂上也认识了【保镖the】，同时也对名词的概念和代号进行了学习，可以问问孩子们为什么在乐器前面要加上the哦~

在【文化力】方面，本周我们拓展了各个领域杰出的人才，认识了肖邦、郎朗、梵高、科比、梅西。了解了他们的故事的同时孩子们意识到这些厉害的人都是从小就坚定了自己的梦想，并为此付出了努力～同时也给大家留了个课后小任务，就是在我们的《素养手册》第22页，孩子们需要写下自己喜欢的事情，想成为的人，和为之需要付出的努力。不会写字的宝贝们可以通过画画的方式，或者请爸爸妈妈们帮忙[呲牙]

Mia也希望孩子们可以从今天开始，为了自己的梦想付出实质性的努力，每天进步一小点最后成为闪闪发光的自己哦~✨就像我们的校训一样：“笃行不怠，一以贯之 。Perseverance & Being persistent”[爱心]"
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,以上是需要复习的歌曲~
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,以上是本次课需要复习的指读视频~
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,以上是字母时间~请孩子们边拼读边找字母组合哦~
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,"[玫瑰]下次请Cookie，Hanson，Irene，和Vivian来Chenggy老师这里还课哦！

 @cookie爸爸  @Hanson妈妈  @Irene 妈妈  @Vivian妈妈"
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,"以上，分享完毕

孩子们下周见了哦[跳跳]"
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,@所有人
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,"下周的【指读小班长】是Heaven和Hanhan，请两位小朋友做好准备，准备好自我介绍，带领全班指读并且到笃一电视台录制哟[加油][加油][拳头][拳头]                                                                                                      笃一戏剧嘉年华活动集章时间还有一周，孩子们冲刺集章啦，加油！[庆祝][拳头]
希望孩子们继续保持Perseverance&Being Persistence                                                                                以上，分享完毕[爱心]"
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,@Heaven妈妈 @吴泳涵Hanhan爸爸 
wmqDzZEwAA3dNy9N0axs5vvHRVodzHew,收到，Mia老师🫡
wmqDzZEwAAFZPfAwC1RLRubEcgt3ttXw,[可怜] 可怜可怜，可怜可怜我吧lce
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,"家长们晚上好～🥰

今天是我们【职业】主题的第三课，今天上课感觉宝贝们对职业的词汇掌握得越来越牢固啦。😌对于我们之前学的""I see a...""和“He/She is a...”大多数孩子都能够熟练的运用了。但是这周宝贝们对之前学过的颜色和时间相关句型已经有点遗忘了，我们的 ""I like...""和""My favorite color is..."" 以及“It's ... o’clock.”家长们还需要不断带孩子们滚动练习，帮助孩子们记得更牢运用得更熟练哦！

今天给宝贝们分享的是著名教育家、哲学家亚里士多德的一句话：“Those things that we do repeatedly every day make us. Then you will find that excellence is not a behavior, but a habit.  是那些每天反复做的事情造就了我们。然后你会发现，优秀不是一种行为，而是一种习惯。”

我们在Level 2上课已经快两个月啦，也已经养成了每周回家的素质拓展练习以及展示的习惯。这些都是我们走向优秀的见证，新的一周继续加油呀！✊🏻本周的纸质素质拓展单已放在文件夹中，辛苦大家及时查看素质拓展单和儿歌视频，避免文件被自动清理啦~咱们下周见哟！

新的一周，继续笃行不怠，一以贯之，绵绵用力，久久为功。Perseverance & Being persistent。@所有人  "
wmqDzZEwAACob5gVEA0TpVw-9sm61W-g,下周日我们锦鲤19班会有【返场表演】，我们节目内容也会增加【合唱】，下面这首歌曲，孩子们一定要非常非常非常熟悉才行[偷笑]@所有人 
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本周需要复习的整个【职业】单元的儿歌～下周是复习课，所以没有要预习的儿歌，家长们请一定抓住这个机会带孩子们多多复习哦！
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本周需要复习的整个【职业】单元的儿歌～下周是复习课，所以没有要预习的儿歌，家长们请一定抓住这个机会带孩子们多多复习哦！
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,"「主教Vivian老师：[视频]」
- - - - - - - - - - - - - - -
以上是本周的拍一拍视频～
咱们班下周的拍一拍小班长是Luca宝贝~ @刘泽琛Luca妈妈  宝贝本周要认真练习，Vivian期待你下周的表现哦[爱心]"
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本周的字母之书视频～
wmqDzZEwAATqG2TYYiKq9KC3DddyG4Tw,收到
wmqDzZEwAAuDfGur8GfA2yLYjH3t0Row,"非常感谢Emma 老师对Allen的关注，Allen能够在凤凰22学习离不开Emma老师的帮助与辅导。
感谢您对Allen的鼓励！
谢谢提醒复习哦！"
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,"家长朋友们晚上好！ @所有人 

今天是我们【运动】的第一次课

今日新学的词汇有：football，basketball，ping pong，volleyball
匹配练习的句型有：
- What do you like?   
- I like ...
- What does he/she like?   
- He/She likes ...

从第七单元开始，我们的单词和句型都越来越丰富也越来越有难度了。比如在今天的课上，宝贝们第一次接触到了“动词小尾巴s”这个概念，这对于宝贝们来说会有点难掌握，但对于咱们班的宝贝来说，只要多多练习，一定很快就能够熟练使用的。加油吧~咱们”动词小尾巴s“也有一个特定动作，爸爸妈妈们可以问问宝贝是什么手势哟

新的一周，继续笃行不怠，一以贯之，绵绵用力，久久为功。Perseverance & Being persistent。"
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本周需要继续练习的字母跟读视频～
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本周素养手册会用到的音频～内容发送完毕～[爱心]
wmqDzZEwAAvD0oaXXMGzop094Tu82Klg,@主教Naomi 老师，这个儿歌是不是发错了呀
wmqDzZEwAAvD0oaXXMGzop094Tu82Klg,预习的，这个是上周就发过的好像
wmqDzZEwAAvD0oaXXMGzop094Tu82Klg,老师，这周的作业就是这些吗？好像跟以前的不是很一样哈，我不确定阿姨带对没有
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是需要复习的歌曲~
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,"各位家长晚上好[月亮]！

本次课是咱们第13单元的最后一次课。今天我们通过学习两篇书信为主线，引导孩子们了解了英文信件的格式。英文信件在孩子们的考试、生活和未来工作中都可能遇到，因此掌握信件结构非常重要。课上我们也一起对比了英文信件和中文信件的异同。

此外，通过这两封信，我们和孩子们探讨了这样一个话题：当我们不开心、遇到问题时，该怎么办？我们引导孩子们从两个方向去思考：

与他人交流（You can talk to others）

换位思考（Think differently）
学会从不同角度看待问题，认识到事情往往既有好的一面，也有需要面对的一面，鼓励积极应对。

最后，我们也和孩子们分享了一个充满智慧的解决方法——“事缓则圆”（Wait and see）。这是一种很经典的中式思维：遇到问题不必急于反应，可以适当缓一缓，找到适合自己的节奏，往往能收获更好的结果。

我们希望通过这样的引导，让孩子在成长路上逐渐学会从容，懂得运用合适的方法应对问题，这也是他们人生中非常重要的一课。

让我们一起陪伴孩子，稳步成长哦！ 🌱✨"
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,以下是孩子们本周需要用的视频资源哦（按素拓顺序）👇
wmqDzZEwAA1GQa7TYy5_4YVE4ARegpRg,收到
wmqDzZEwAAzXYJt37voIkpMkudbxyVIA,"「主教Vivian老师：以上是本周的拍一拍视频～
咱们班下周的拍一拍小班长是Luca宝贝~ @刘泽琛Luca妈妈  宝贝本周要认真练习，Vivian期待你下周的表现哦[爱心]」
- - - - - - - - - - - - - - -
好滴👌"
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,"「Chenggy：[视频]」
- - - - - - - - - - - - - - -
以上是本次课的闯关2哦，请孩子们一定要根据闯关2讲解重做哦👆"
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,【有余力--选做部分↓↓↓】
wmqDzZEwAA1GQa7TYy5_4YVE4ARegpRg,@主教老师 Melodie 谢谢Melodie老师鼓励 继续加油
wmqDzZEwAAm9S1Ic5t4MoU4PPxtYtEXg,"请下次的小班长做好准备哦~[玫瑰]

口语小班长1：Elsa Yan  @Panda and Elsa 
（【背诵】“事缓则圆”的英文介绍）

口语小班长2：Harrison  @云 
（Module 13 P5 口语挑战 Part C）"
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,"家长们晚上好~✨

今天是我们【爱好】单元的第四次课下周我们会学习第九单元【地点】时间真的太快啦，咱们还有2个单元就要升级咯

今天我们复习了【天气、形状、服装、爱好】等单元，在形状和服装的句型上融入了颜色的学习：It's a red circle. / I have a blue jacket. 所以孩子们可以在下一次的about me中，加入对自己所穿服装颜色的描述哦~

但是Vivian也发现，孩子们对前五个单元的内容忘记得比较多，所以【一定一定要复习】咯！

在即将升级的特别时间节点，更希望孩子们笃行不怠，一以贯之；绵绵用力，久久为功@所有人"
wmqDzZEwAAvD0oaXXMGzop094Tu82Klg,@主教Naomi 但是那个素质拓展单上的需要预习的下周儿歌不是这两个哦
wmqDzZEwAAvD0oaXXMGzop094Tu82Klg,好嘞。谢谢老师送的model baby的小礼物[哇]
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是需要持续复听的本单元的所有儿歌～
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本单元所有的拍一拍～
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是需要预习的歌曲~
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是需要持续练习的字母表～请家长们在孩子跟读练习的同时，也要帮助孩子们练习乱序认读（家长随机指哪个读哪个），这样孩子们才回掌握的更加牢固。下单元起字母表又要升级了，所以一定要练熟哦！！！
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本单元的所有字母之书～
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上是本周会用到的音频和about me示范视频～
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,再次提醒：要从第一单元开始复习咯！本学期最后一节课就是我们的升级测评，这段时间家长们要抓紧一些哈～
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是本次拍一拍视频，本次拍一拍小班长是Ray，宝贝在家里好好练习，下周看你的表现咯~
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,@刘储瑞Ray妈妈
wmqDzZEwAAyzQS4pKJXtIL58d6Fmn_LA,"温馨提醒本周行课检查内容[爱心]
主教：
1、评语
2、还课质量检查表
3、双师配合
4、家校联系表填写
5、教学进度在线文档填写

班主任：
1、课前提醒
2、素质积分表
3、素质积分表规范（1⃣️积分表必须体现班级名 2⃣️需➕“戏剧节专属章”一栏，）
4、小麦消课
5、素质积分表极空间上传【教务核算版本】
6、家校联系表检查
7、还课质量检查表
9、常规宣传
10、补课情况填写：（12.17-12.21姓名、班级）


有问题提前问提前报备[抱拳][抱拳]"
wmqDzZEwAALW1nXtla_hiO6eBTHYrfJQ,谢谢Lauren老师
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,下周的字母小班长是Yoyo @Yoyo爸爸 需要展示本单元的三个字母之书+自我介绍哈期待你的展示~
wmqDzZEwAAtgOJnV3TPj-kBz8_tG9A9A,以上，内容发送完毕
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是本次主题的字母视频
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是本次的字母之书视频~
wmqDzZEwAAc8PtytGaaH8ogW6m4gLuzQ,@主教Emma老师 请问让这个多听，听的视频或者音频是哪个呢？
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是本次手册音频
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,以上是本次About me视频，本次自我介绍有新增句型噢，宝贝们在家里练习起来哈~
wmqDzZEwAAlsfbl6V6tsIxK1O5FABZTg,所有内容发送完毕~
wmqDzZEwAADpTjBY1SImOVc2TutJti-A,"家长朋友们晚上好[月亮] @所有人 

本周我们带孩子们完成了笃一体系L5升L6的升级模考试卷-2的讲评[拥抱]

通过这次讲评，咱们凤凰12班的宝贝们进一步明确了考试策略，并以框架化的方式系统复习和梳理了已学内容，进一步巩固了基础

此外，我们还带领孩子通过阅读文章，有针对性地训练阅读技巧。我们强调，不仅要完成题目，更要掌握方法，从而持续提升阅读效率

本次测试的主要目的在于引导孩子掌握科学的做题技巧——毕竟未来各类考试中的题目都不会与此次完全一致，因此答题技巧的培养远比这次模考的成绩更重要。

现阶段，给予孩子正确的引导和适时的鼓励，对他们来说最为关键。期待孩子们在下周的升段测试中展现出自己的进步与风采！"
wmqDzZEwAADpTjBY1SImOVc2TutJti-A,👆本次课素质积分表和闯关三细节登记表已更新，请大家查收，如有相关疑问请私信Reece[太阳]
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,"各位家长晚上好！

在昨天的课堂上，Venice老师带领孩子们重点复习了礼貌问路的表达方式。语言学习从来不是一蹴而就的，而是需要在丰富的情境中不断练习。昨天我们就通过“Dudu伦敦游记”这个有趣的故事，让孩子们在生动场景中搭建语法框架，真正提升语言运用能力！🗺️

就像Venice老师经常说的：学英语最重要的是“会用”！昨天我们还在课堂上探讨了飞机上的厕所文化——未来孩子们若去国外求学，就需要了解这些文化差异。英语本身也有英式、美式之分，很高兴看到孩子们在这样有趣的课堂中既拓展了语言能力，又开阔了文化视野！🌍

请家长们记得：语言和文化正是孩子们看世界的窗口。现在的每一堂课都在为孩子们铺就更广阔的道路。希望孩子们能像笃一的优秀学长学姐们那样，一步一个脚印，扎扎实实学好英语，走向更精彩的天地，实现更丰富的人生！✨

以下是本周素质积分表和闯关三细节登记表，请家长们查收，如有疑问请私聊Jenny核对哟"
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,以下是本周奖牌榜展示[鼓掌]
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,恭喜上榜的孩子们，看到大家开开心心地领奖真好[爱心]虽然只是一个小小的仪式感，但是对于孩子而言“被看见”胜过一切仪式感[玫瑰][加油]希望每一次的上榜都能提升孩子的自我效能感，帮助孩子从小成功走向大成就[鼓掌]
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,以下是本周小班长展示[鼓掌]
wmqDzZEwAAyn5CWpawnIJ087Pd5nu3QQ,在本周的课上，带着孩子们一起学习了英语中常见词汇更加细微精准的用法，比如 see sb. Doing sth. 和see sb. Do sth. 的区别。英语是形合的语言，讲究逻辑接洽的准确性和合理性；而中文是意合的语言，所以孩子们在学习英语，尤其是词汇搭配的过程中，就需要去直面母语思维的小挑战。
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,"Summer的这次展示非常流利！[强][强][强]给我们带来贵阳的介绍，希望我们Summer通过这次展示的机会能够积累到更多描述家乡的语言点，相信未来一定会有用到的地方[爱心]

这次展示非常成功，也希望我们Summer绵绵用力，不断在英语学习上精进[加油]@Summer妈妈 @朱童可儿Summer "
wmqDzZEwAADpTjBY1SImOVc2TutJti-A,"本周我们班的口语小班长由 Dora Z 担任。他的口语表达流利自如，语音语调清晰纯正，特别值得表扬！👍

这份优秀离不开平时的认真与坚持，Dora Z 在课后一直刻苦练习，如今的进步大家有目共睹。为她点赞，也希望大家一起向她学习！继续加油哦！💪"
wmqDzZEwAActw4CkJrB2nQBcuLcnPw6Q,收到
wmqDzZEwAADpTjBY1SImOVc2TutJti-A,"OOTD最佳奖——Bosco小朋友
环保着装，用塑料袋改成了哈利波特的魔法斗篷，超级棒！10个笃笃币已到账，希望宝贝保持这份热情与创意，继续大放异彩！！"
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,"本周内容分享完毕，以下下周提醒哦[玫瑰]

1. 下次课请
Justin
Ziven
Paul
Sky
以上四位同学到Jenny处还课[爱心]
@Ziven妈妈 
@Justin妈妈 
@Sky妈妈 
@Paul妈妈 "
wmqDzZEwAADpTjBY1SImOVc2TutJti-A,[咖啡]下周六升级测评，请所有宝贝们不要请假！不要迟到！提前20分钟到校闯关！
wmqDzZEwAADpTjBY1SImOVc2TutJti-A,"加油宝贝们！

让我们笃行不怠，一以贯之，绵绵用力、久久为功！"
wmqDzZEwAAP2iMecDlSqAfD4MF32PfNw,"2. 100天打卡补卡正在进行中，一次卡都没有打过的孩子积极补起来哦[加油][加油][加油]

已经打卡到某一阶段的孩子还可以抓住最后的机会让自己的打卡再上一个台阶哦[鼓掌]"
